id,char_id,name,base_hp,stats_1,stats_2,stats_3,stats_4,stats_5,stats_6,background,race,class_starting,class_starting_level,subclass_starting,class_other,subclass_other,total_level,feats,inventory,date_modified,notes_len,gold
733,7561,Ibitis's Character,12,10,18,16,12,14,16,Noble,Human,Rogue,1,,,,1,Grappler,,2018-06-29T15:37:47Z,0,0.0
734,7564,Atanvar,12,10,15,14,12,13,8,Criminal / Spy,Elf,Ranger,20,Hunter,,,20,,"Amulet of Proof against Detection and Location/Bag of Holding/Iron Flask/Ring of Invisibility/Ring of Mind Shielding/Armor of Necrotic Resistance","Padded/Torch/Vial",2018-06-29T15:37:47Z,20,25501.0
735,7567,Uvogin,8,8,13,14,10,15,12,Sage,Elf,Druid,10,,,,10,,Shield/Leather/Scimitar/Explorer's Pack/Sprig of Mistletoe,2018-06-29T15:37:47Z,0,0.0
736,7576,Sir Archibald Brexton,12,15,10,15,8,10,13,Noble,Human,Paladin,1,,,,1,,Shield/Splint/Longsword/Javelin/Greatsword/Explorer's Pack,2018-06-29T15:37:47Z,0,0.0
737,7578,yr,8,10,14,12,13,8,15,Entertainer,Dwarf,Bard,1,,,,1,,Leather/Dagger/Rapier/Entertainer's Pack /Lute,2018-06-29T15:37:47Z,0,0.0
738,7591,Xellos,6,8,13,14,15,10,12,Sage,Dragonborn,Wizard,1,,,,1,,Quarterstaff/Spellbook/Scholar's Pack/Rod,2018-06-29T15:37:47Z,0,0.0
739,7604,Dayne,12,0,0,0,0,0,0,,Elf,Druid,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
740,7609,Raygar Redhammer,26,14,14,14,8,9,13,,Dwarf,Barbarian,3,Path of the Storm Herald,,,3,,"Handaxe/Handaxe/Javelin/Greataxe/Clothes","Fine/Signet Ring/Explorer's Pack/Disguise Kit",2021-07-05T08:04:27Z,18,0.0
741,7610,Wayne,12,15,14,15,8,10,8,Soldier,Dragonborn,Fighter,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
742,7613,VengefulOne's Character,12,0,0,0,0,0,0,,Dwarf,Cleric,4,Life Domain,,,4,,,2018-06-29T15:37:47Z,0,0.0
743,7617,Ake,12,15,13,14,8,12,10,,Human,Fighter,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
744,7620,UFUGU,29,14,9,10,13,14,14,Sage,Aarakocra,Barbarian,3,Path of the Berserker,Druid,Circle of the Land (Mountain),5,,,2018-06-29T15:37:47Z,0,0.0
745,7629,Hunk Buffguy,26,16,14,15,7,8,10,Criminal / Spy,Half-Orc,Barbarian,3,Path of the Berserker,,,3,,Sling/Sling Bullets,2019-07-27T05:26:46.74Z,141,0.0
746,7630,Gundar Titslammer,12,8,14,12,10,13,15,Folk Hero,Dwarf,Bard,1,,,,1,,"Studded Leather/Crossbow","hand/Battleaxe/Brewer's Supplies/Bagpipes",2018-06-29T15:37:47Z,0,0.0
747,7636,Cortland,17,10,14,12,15,12,13,Folk Hero,Dwarf,Bard,3,College of Lore,Ranger/Warlock/Barbarian,Hunter/The Fiend/Path of the Berserker,7,,,2018-06-29T15:37:47Z,0,0.0
748,7638,RazorTrash's Character,12,12,15,14,8,0,8,Acolyte,Tiefling,Ranger,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
749,7641,Elina Shaporov,12,13,15,14,8,10,12,Folk Hero,Half-Elf,Barbarian,1,,,,1,,Greatsword,2018-06-29T15:37:47Z,0,0.0
750,7657,Spazz's Character,12,0,0,0,0,0,0,,Human,Cleric,8,,,,8,,,2018-06-29T15:37:47Z,0,0.0
751,7658,Nesryn,12,10,15,14,13,12,8,Criminal / Spy,Elf,Rogue,1,,,,1,,"Bag of Holding/Studded Leather","+3/Rapier","+3/Cartographer's Tools/Thieves' Tools",2018-06-29T15:37:47Z,4,1611.0
752,7668,Ygritte the blazeborn,12,8,14,15,12,14,8,,Genasi,Cleric,1,,Wizard,,10,,,2018-06-29T15:37:47Z,0,0.0
753,7671,Makalaka,28,12,13,14,10,15,8,Sage,Goliath,Druid,5,Circle of the Land (Mountain),,,5,,Leather,2018-06-29T15:37:47Z,0,0.0
754,7674,Deldrok Blessedbrow,13,14,10,16,12,17,10,Acolyte,Dwarf,Cleric,2,Life Domain,,,2,,Shield/Chain Mail/Warhammer,2018-06-29T15:37:47Z,0,0.0
755,7677,Grofurth,12,14,12,14,10,12,11,,Goliath,Barbarian,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
756,7680,Vsteele's Character,12,10,13,11,10,12,15,,Tiefling,Bard,3,College of Lore,,,3,,,2018-06-29T15:37:47Z,0,0.0
757,7681,DonJezra's Character,12,11,12,14,10,14,12,Acolyte,Dwarf,Cleric,3,,,,3,,,2018-06-29T15:37:47Z,0,0.0
758,7692,Lelia,63,11,10,13,12,11,11,Sage,Tiefling,Sorcerer,20,Draconic Bloodline,,,20,Grappler/Svirfneblin Magic,,2018-06-29T15:37:47Z,0,0.0
759,7694,Lifosa Windhager,58,17,10,13,12,13,14,,Half-Elf,Paladin,9,Oath of Devotion,,,9,,,2018-06-29T15:37:47Z,0,0.0
760,7695,Seth,12,10,0,0,0,0,0,,Gnome,Wizard,3,,,,3,,,2018-06-29T15:37:47Z,0,0.0
761,7696,Xenrot,8,13,8,14,10,15,12,Acolyte,Dwarf,Cleric,1,Life Domain,,,1,,"Shield/Chain Mail/Dagger/Mace/Crossbow","light/Crossbow Bolts/Priest's Pack/Reliquary",2018-06-29T15:37:47Z,0,0.0
762,7698,Norudil,12,0,0,0,0,0,0,,Elf,Druid,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
763,7701,Shayra Xetris,12,16,16,18,10,15,13,,Elf,Ranger,1,,,,1,,"Studded Leather/Rapier/Longbow/Clothes","Traveler's/Hunting Trap",2018-06-29T15:37:47Z,0,10.0
764,7705,Rand,12,12,15,14,8,13,10,,Human,Fighter,1,,,,1,Grappler,,2018-06-29T15:37:47Z,0,0.0
765,7714,TehSidley's Character,12,15,9,15,9,9,13,,Human,Barbarian,10,Path of the Berserker,,,10,,,2018-06-29T15:37:47Z,0,0.0
766,7715,Captal88's Character,12,18,16,18,8,10,12,Folk Hero,Dwarf,Barbarian,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
767,7719,Euphemia Octavia deVries,12,0,0,0,0,0,0,,Human,Bard,5,College of Lore,,,5,,,2018-06-29T15:37:47Z,0,0.0
768,7722,GrownupHaircut's Character,12,0,0,0,0,0,0,,Half-Elf,Warlock,4,The Fiend,,,4,,,2018-06-29T15:37:47Z,0,0.0
769,7725,Rifky Fogbrooke,21,10,15,13,10,15,8,,Half-Elf,Monk,3,Way of the Open Hand,,,3,,Quarterstaff/Dart/Shortsword/Explorer's Pack,2018-06-29T15:37:47Z,0,0.0
770,7738,Ketsael,62,16,10,6,12,11,8,Sage,Gnome,Bard,10,College of Lore,,,10,,,2018-06-29T15:37:47Z,0,0.0
771,7743,Hirp's Character,12,0,0,0,0,0,0,,Human,Wizard,1,,,,1,Grappler,,2018-06-29T15:37:47Z,0,0.0
772,7758,Morden,20,11,16,12,11,12,15,Criminal / Spy,Tiefling,Rogue,3,,,,3,,Rapier,2018-06-29T15:37:47Z,0,0.0
773,7761,Leon the Protector,70,15,10,15,8,8,14,Folk Hero,Human,Fighter,6,Champion,Warlock,The Great Old One,12,Mobile/Shield Master,"War Pick","+2/War Pick","+2/Shield/Chain Mail/Plate/Longsword/Backpack/Bedroll/Mess Kit/Rations (1 day)/Rope","Hempen (50 feet)/Tinderbox/Torch/Waterskin",2019-02-20T11:21:43.57Z,2882,157.0
774,7762,Fenxalim,100,13,8,11,10,13,13,Folk Hero,Gnome,Fighter,4,Champion,Monk,Way of the Open Hand,15,Grappler/Svirfneblin Magic,,2018-06-29T15:37:47Z,0,0.0
775,7763,Valar Brightsteel,12,13,12,12,10,15,11,,Human,Fighter,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
776,7768,therubberquacklord's Character,12,8,15,15,8,15,8,,Elf,Monk,5,,,,5,,,2018-06-29T15:37:47Z,0,0.0
777,7786,DanGaston's Character,12,8,15,12,10,11,15,,Elf,Fighter,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
778,7789,Shintu,12,0,0,0,0,0,0,,Dragonborn,Sorcerer,1,Draconic Bloodline,,,1,,,2018-06-29T15:37:47Z,0,0.0
779,7801,Artemis,68,15,11,17,13,9,18,,Aasimar,Warlock,10,,,,10,,"Ring of Telekinesis/Wand of the War Mage","+3",2020-08-21T11:33:15Z,0,0.0
780,7802,Rosisys,12,0,0,0,0,0,0,,Aarakocra,Monk,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
781,7812,MorganTheMad's Character,12,0,0,0,0,0,0,,Human,Warlock,1,The Fiend,,,1,,,2018-06-29T15:37:47Z,0,0.0
782,7814,Niffel,12,0,0,0,0,0,0,,Genasi,Cleric,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
783,7815,Salandra,8,8,13,14,12,10,15,Sage,Tiefling,Warlock,1,The Fiend,,,1,,"Leather/Dagger/Dagger/Quarterstaff/Crossbow","light/Crossbow Bolts/Scholar's Pack/Rod",2018-06-29T15:37:47Z,0,0.0
784,7816,Ramox,12,15,14,13,8,12,10,Soldier,Human,Barbarian,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
785,7818,Nakki Skaldear,12,8,14,12,13,10,15,Noble,Dragonborn,Warlock,20,The Fiend,,,20,,Leather/Dagger/Quarterstaff,2018-06-29T15:37:47Z,0,0.0
786,7826,Henry,12,15,10,12,8,13,14,,Human,Paladin,1,,,,1,Grappler,Shield/Chain Mail/Longsword/Javelin,2018-06-29T15:37:47Z,0,0.0
787,7831,Tousi's Character,12,15,10,13,8,12,14,Folk Hero,Half-Elf,Paladin,3,,,,3,,,2018-06-29T15:37:47Z,0,0.0
788,7839,Alms Wide Open,12,12,15,14,10,13,8,Folk Hero,Human,Monk,1,,,,1,Grappler,Shortsword/Wooden Staff,2018-06-29T15:37:47Z,0,0.0
789,7840,Gnulash's Character,12,0,0,0,0,0,0,,Dwarf,Warlock,1,The Fiend,,,1,,,2018-06-29T15:37:47Z,0,0.0
790,7850,Flauros's Character,12,8,8,10,14,15,15,Sage,Tiefling,Warlock,1,The Fiend,,,1,,,2018-06-29T15:37:47Z,0,0.0
791,7856,Azarac,38,10,14,10,14,14,18,Noble,Half-Orc,Warlock,7,The Fiend,,,7,,Cloak of Protection/Mace of Terror/Rod of Rulership/Studded Leather,2018-06-29T15:37:47Z,0,0.0
792,7858,Gundar Titslammer,12,15,8,14,10,8,15,Soldier,Dwarf,Bard,1,,,,1,,Chain Mail,2018-06-29T15:37:47Z,0,0.0
793,7863,Heageth's Character,12,0,0,0,0,0,0,,Dwarf,Cleric,1,Life Domain,,,1,,,2018-06-29T15:37:47Z,0,0.0
794,7867,Caritas,12,10,14,12,13,0,0,,Tiefling,Paladin,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
795,7869,Greaek Stronghammer,12,18,13,16,16,13,8,Soldier,Dwarf,Fighter,7,,Barbarian,,8,,"Belt of Dwarvenkind/Longsword","+1/Chain Mail/Greataxe/Maul",2018-06-29T15:37:47Z,0,0.0
796,7870,Biznark,24,13,10,6,18,10,8,Noble,Goliath,Rogue,3,Thief,Sorcerer/Monk,Draconic Bloodline/Way of the Open Hand,10,,,2018-06-29T15:37:47Z,0,0.0
797,7872,Wynne,24,17,16,4,16,14,13,Noble,Genasi,Wizard,7,School of Evocation,,,7,Grappler,,2018-06-29T15:37:47Z,0,0.0
798,7874,Merek,12,0,0,0,0,0,0,,Human,Monk,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
799,7878,Sirpaticus's Character,12,8,14,14,15,10,10,,Genasi,Wizard,1,,,,1,,Dagger/Spellbook/Scholar's Pack/Wand,2018-06-29T15:37:47Z,0,0.0
800,7879,Augusta,12,8,12,10,13,15,14,Sage,Elf,Bard,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
801,7892,Rurik Rumnaheim,12,12,13,15,14,10,8,Sage,Dwarf,Wizard,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
802,7893,Francis Underwood,12,0,0,0,0,0,0,,Half-Elf,Warlock,1,The Fiend,,,1,,,2018-06-29T15:37:47Z,0,0.0
803,7896,Brother Oakley,12,8,15,13,10,14,12,Noble,Human,Paladin,3,,,,3,,Shortsword,2018-06-29T15:37:47Z,0,0.0
804,7897,Ignis,12,0,0,0,0,0,0,,Tiefling,Warlock,1,The Fiend,,,1,,,2018-06-29T15:37:47Z,0,0.0
805,7898,Roc,10,15,13,14,10,12,8,Soldier,Half-Orc,Fighter,1,,,,1,,Shield/Chain Mail/Longsword/Handaxe/Handaxe/Explorer's Pack,2019-11-13T05:47:14.16Z,0,0.0
806,7910,Angral's Character,12,0,0,0,0,0,0,,Human,Wizard,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
807,7912,Misthiel,12,15,13,14,12,10,8,Acolyte,Human,Fighter,1,,,,1,Grappler,,2018-06-29T15:37:47Z,0,0.0
808,7915,Aree-k (Charlie),12,0,0,0,0,0,0,,Aarakocra,Druid,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
809,7916,Torie Nado,12,10,13,13,15,11,11,Folk Hero,Human,Wizard,1,,,,1,,Dagger/Component Pouch/Spellbook,2018-06-29T15:37:47Z,0,0.0
810,7919,Nalden,12,10,15,14,10,13,10,Folk Hero,Human,Ranger,10,Hunter,,,10,,"Adamantine Breastplate/Shortsword","+1/Longsword",2018-06-29T15:37:47Z,0,0.0
811,7920,Einoch,12,10,15,14,11,10,17,Criminal / Spy,Human,Warlock,1,The Fiend,,,1,Svirfneblin Magic,,2018-06-29T15:37:47Z,0,0.0
812,7921,Bloom,12,10,16,16,10,16,14,Criminal / Spy,Dwarf,Monk,6,Way of the Open Hand,Rogue/Warlock,Thief/The Fiend,13,Svirfneblin Magic,"Boots of Elvenkind/Cloak of Elvenkind/Leather","+3/Leather","+3/Dagger","+3/Dagger","+3",2018-06-29T15:37:47Z,0,0.0
813,7923,Gosu,40,10,13,9,10,10,16,Acolyte,Genasi,Paladin,4,Oath of Devotion,,,4,Svirfneblin Magic,,2018-06-29T15:37:47Z,0,0.0
814,7933,wilfred,22,11,14,11,10,11,14,Sage,Tiefling,Barbarian,2,,,,2,,,2018-06-29T15:37:47Z,0,0.0
815,7936,Erxalim,12,8,15,10,14,14,10,,Elf,Rogue,20,Thief,,,20,,,2018-06-29T15:37:47Z,0,0.0
816,7939,sadwolfman513's Character,12,10,15,13,10,14,10,,Elf,Ranger,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
817,7942,Oridar Beivalur,72,4,12,13,12,10,16,Sage,Half-Elf,Warlock,12,The Fiend,,,12,Keen Mind/Eldritch Adept,"Wand of Fear/Potion of Healing (Greater)/Wand of the War Mage","+2/Tabard of Defense/Studded Leather/Baumwoll Umhang/Mithril Amulet der weißen Palme/Seltene Tinte/Heiltrank ""001""/Unbekannte Karte (geklaut)/Taschenwärmer/Buch der Zeit/Schriftrollen/Pouch/Clothes","Common/Orb/Book/Ink Pen/Parchment (one sheet)/Disguise Kit/Bedroll/Club/Backpack/Small Knife/Little Bag of Sand/Ink (1 ounce bottle)/Holy Water (flask)/Potion of Healing/Rations (1 day)/Dog Tag/Heiltrank ""003""/Stylische Sonnenbrille/Clothes","Costume/Ink (1 ounce bottle)/Ink Pen/Bedroll/Clothes","Common/Mess Kit/Rations (1 day)/Rope","Hempen (50 feet)/Tinderbox/Torch/Waterskin/Vestments",2022-09-11T13:17:22.9Z,1431,7484.0
818,7945,Ferrah,60,12,16,16,15,10,10,Soldier,Elf,Fighter,5,Eldritch Knight,Wizard,School of Divination,10,Sharpshooter,"Bag of Holding/Bracers of Archery/Gauntlets of Ogre Power/Potion of Water Breathing/Potion of Healing (Greater)/Potion of Healing (Superior)/Conch of Teleportation/Conch of Teleportation/Potion of Giant Size/Long Bow of the Ild Rune/Katana","+2/Studded Leather/Dagger/Whip/Rapier",2022-07-08T11:18:49.893Z,2722,561.0
819,7951,Ariadin,12,12,8,13,15,10,14,Soldier,Dwarf,Fighter,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
820,7953,Guert Le Vindicateur,70,18,9,17,10,13,15,Sailor,Human,Paladin,11,Oath of Vengeance,,,11,Polearm Master/Sentinel,"Cloak of Elvenkind/Belt of Stone Giant Strength/Potion of Healing (Greater)/Spell Scroll (1st Level)/Clé de Grimnir/Shield/Plate/Crossbow","light/Whip/Backpack/Bedroll/Clothes","Common/Mess Kit/Tinderbox/Torch/Waterskin/Rope","Hempen (50 feet)/Holy Symbol/Rope","Silk (50 feet)/Potion of Healing/Rations (1 day)/Diamond",2020-01-19T12:45:18.52Z,414,1779.8
821,7957,Taroven Greyhawk,12,0,0,0,0,0,0,,Elf,Wizard,9,School of Evocation,,,9,,,2018-06-29T15:37:47Z,0,0.0
822,7961,Imaarythos,12,0,0,0,0,0,0,,Dragonborn,Sorcerer,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
823,7965,Killerdsd's Character,12,0,0,0,0,0,0,,Elf,Druid,10,,,,10,,,2018-06-29T15:37:47Z,0,0.0
824,7974,Mel-Anne,12,14,14,12,10,13,10,Folk Hero,Aarakocra,Barbarian,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
825,7977,gcook725's Character,12,8,13,14,15,10,12,Sage,Elf,Wizard,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
826,7980,DenmarkAPH's Character,12,9,17,17,13,9,18,,Human,Sorcerer,2,,,,2,,,2018-06-29T15:37:47Z,0,0.0
827,7981,Brunmor Blackriver,12,12,12,12,10,16,11,Noble,Dwarf,Cleric,1,Life Domain,,,1,,,2018-06-29T15:37:47Z,0,0.0
828,7987,Priyra,12,0,0,0,0,0,0,,Elf,Wizard,15,School of Evocation,,,15,,,2022-09-22T02:19:26.723Z,0,0.0
829,7990,Tuelo Oakleak,12,10,13,12,11,15,12,Sage,Human,Druid,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
830,7998,Elmir Ahtnamas,12,0,0,0,0,0,0,,Half-Elf,Bard,3,,,,3,,,2018-06-29T15:37:47Z,0,0.0
831,8002,Ragnir,12,16,12,16,12,8,10,,Dwarf,Fighter,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
832,8007,Elan Stormbringer,6,8,13,14,15,10,12,Sage,Human,Wizard,1,,,,1,,Quarterstaff/Spellbook/Scholar's Pack/Rod,2018-06-29T15:37:47Z,0,0.0
833,8008,Ravemage,12,10,14,14,10,10,14,,Half-Elf,Warlock,1,The Fiend,,,1,,,2018-06-29T15:37:47Z,0,0.0
834,8012,Brinan,12,0,0,0,0,0,0,,Dwarf,Paladin,5,Oath of Devotion,,,5,,,2018-06-29T15:37:47Z,0,0.0
835,8014,Rycroft,12,0,0,0,0,0,0,,Human,Wizard,1,,,,1,Grappler,,2018-06-29T15:37:47Z,0,0.0
836,8024,dman's Character,12,0,0,0,0,0,0,,Human,Cleric,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
837,8025,Rorhim Sunseeker,52,14,12,14,8,12,15,Soldier,Dragonborn,Paladin,6,,Warlock,,12,,"Gauntlets of Ogre Power/Longsword","+2/Plate/Javelin",2018-06-29T15:37:47Z,78,0.0
838,8031,Varely's Character,12,0,0,0,0,0,0,,Genasi,Wizard,20,,,,20,,,2018-06-29T15:37:47Z,0,0.0
839,8040,Horace Metzger,12,8,15,12,10,13,14,Soldier,Human,Paladin,1,,,,1,,Shield/Leather/Dagger/Whip/Explorer's Pack,2018-06-29T15:37:47Z,0,0.0
840,8054,StillwaterBADquestingCo's Character,12,0,0,0,0,0,0,,Half-Elf,Wizard,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
841,8056,Ghibli,23,14,8,14,11,15,9,Sage,Dwarf,Cleric,5,Forge Domain,,,5,,"Shield/Hide/Handaxe/Handaxe/Mace/Battleaxe/Backpack/Bedroll/Blanket/Candle/Clothes","Common/Mess Kit/Rations (1 day)/Amulet/Tinderbox/Alms Box/Block of Incense/Censer/Vestments/Waterskin/Emblem/Torch/Rope","Hempen (50 feet)/Brewer's Supplies",2018-10-23T14:28:34.897Z,97,2455.9
842,8064,Kildrak,93,14,10,13,12,15,8,Acolyte,Dwarf,Cleric,18,Tempest Domain,,,18,Shield Master/War Caster/Chef,"Breastplate","+1/Boots of Striding and Springing/Cape of the Mountebank/Gauntlets of Ogre Power/Javelin of Lightning/Plate","+1/Shield","+2/Mace","+1/Necklace of Lightning Orb/Shield/Chain Mail/Plate/Crossbow","light/Warhammer/Crossbow Bolts/Backpack/Blanket/Candle/Tinderbox/Rations (1 day)/Waterskin/Clothes","Common/Component Pouch/Crowbar/Hammer/Piton/Torch/Rope","Hempen (50 feet)/Flask or Tankard/Grappling Hook/Oil (flask)/Pick","Miner's/Potion of Healing/Sack/Smith's Tools/Spikes","Iron (10)/Backpack/Backpack/Sack/Alms Box/Block of Incense/Censer/Vestments/Emblem/Holy Symbol/Alms Box",2022-06-26T06:19:32.9Z,50,5325.0
843,8074,Red wizard,19,12,15,12,13,10,16,Noble,Elf,Wizard,4,School of Evocation,Druid/Cleric,Circle of the Land (Coast)/Life Domain,7,,,2018-06-29T15:37:47Z,0,0.0
844,8075,Tommee's Character,12,14,13,14,9,11,12,,Dwarf,Barbarian,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
845,8076,Nedree,12,8,15,14,13,12,10,Noble,Half-Elf,Ranger,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
846,8093,SurfaceDetail's Character,12,8,15,13,15,12,8,Criminal / Spy,Genasi,Rogue,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
847,8094,Solbog's Character,12,14,8,13,10,15,12,Noble,Half-Orc,Cleric,1,Life Domain,,,1,,,2018-06-29T15:37:47Z,0,0.0
848,8096,Ashlotte Dubois,12,14,17,15,9,16,15,Criminal / Spy,Human,Monk,1,,,,1,Grappler,,2018-06-29T15:37:47Z,0,0.0
849,8097,Pekk-a Töp'öhäntä,12,16,14,11,9,9,16,Criminal / Spy,Human,Warlock,1,The Fiend,,,1,Svirfneblin Magic,,2018-06-29T15:37:47Z,0,0.0
850,8105,Reginald VonKrampus,12,0,0,0,0,0,0,,Human,Bard,1,,,,1,,,2022-03-15T06:13:55.273Z,0,0.0
851,8107,Vichomin,12,12,14,13,10,13,12,,Aarakocra,Monk,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
852,8108,Torment,12,8,14,10,15,10,14,Sage,Tiefling,Bard,14,College of Lore,,,14,,,2018-06-29T15:37:47Z,0,0.0
853,8115,syst3mshoq's Character,12,0,0,0,0,0,0,,Dwarf,Cleric,5,,,,5,,,2018-06-29T15:37:47Z,0,0.0
854,8116,Vicky,45,15,8,10,8,12,12,Soldier,Elf,Barbarian,4,Path of the Berserker,,,4,,,2018-06-29T15:37:47Z,0,0.0
855,8118,Pen Bellasiel,12,12,14,13,10,14,10,Urchin,Elf,Monk,1,,,,1,,"Dart/Shortsword/Backpack/Case","Map or Scroll/Clothes","Common/Small Knife/Bedroll/Mess Kit/Rations (1 day)/Rope","Hempen (50 feet)/Tinderbox/Torch/Waterskin",2021-08-23T16:05:44Z,47,17.0
856,8120,damianthegreat7's Character,12,0,0,0,0,0,0,,Human,Sorcerer,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
857,8122,Marcus Allrealious,58,15,12,15,10,10,8,Gladiator,Human,Fighter,9,Battle Master,,,9,Shield Master,"Bag of Holding/Potion of Animal Friendship/Potion of Growth/Robe of Useful Items/Shield","+1/Potion of Healing (Greater)/Longsword","+1/Mithral Plate/Longsword/Crossbow","heavy/Net/Explorer's Pack",2018-06-29T15:37:47Z,0,3809.0
858,8129,Tristan of Fisherholme,52,13,10,12,8,14,15,Soldier,Human,Paladin,8,Oath of Devotion,,,8,,,2018-06-29T15:37:47Z,0,0.0
859,8138,Winslow Kryllius Lockheart,12,0,0,0,0,0,0,,Human,Wizard,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
860,8139,Nyscoria,12,15,8,13,10,12,14,Noble,Dragonborn,Paladin,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
861,8143,Brian Boru,12,16,11,14,12,10,6,Folk Hero,Genasi,Barbarian,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
862,8153,Origretor,13,6,11,11,14,11,14,Sage,Half-Elf,Wizard,1,,Fighter,Champion,3,,,2018-06-29T15:37:47Z,0,0.0
863,8155,Zalzor,12,11,13,11,12,13,11,Criminal / Spy,Elf,Barbarian,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
864,8157,Ezra Vall,20,12,18,12,17,17,4,,Elf,Rogue,3,,Cleric,,4,,,2018-06-29T15:37:47Z,0,0.0
865,8162,Oskar_NP's Character,12,0,0,0,0,0,0,,Elf,Wizard,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
866,8164,Barakus Black-Hand,12,12,15,13,8,14,10,,Tiefling,Rogue,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
867,8185,Test,8,11,6,12,9,15,15,Criminal / Spy,Tiefling,Warlock,1,The Fiend,,,1,,,2018-06-29T15:37:47Z,0,0.0
868,8189,Test-Raistlin,44,9,14,14,16,10,10,Acolyte,Tiefling,Wizard,8,School of Evocation,,,8,,,2018-06-29T15:37:47Z,0,0.0
869,8191,Rohutar,12,0,0,0,0,0,0,,Aarakocra,Cleric,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
870,8194,Dome,32,9,10,14,5,9,14,Sage,Elf,Warlock,4,The Fiend,,,4,Grappler,,2018-06-29T15:37:47Z,0,0.0
871,8195,Varus,10,15,13,14,10,12,8,Soldier,Human,Fighter,1,,,,1,Grappler,Shield/Chain Mail/Longsword/Handaxe/Handaxe/Explorer's Pack,2018-06-29T15:37:47Z,0,0.0
872,8203,LiquidXI's Character,12,0,0,0,0,0,0,,Half-Elf,Bard,1,,,,1,,,2018-06-29T15:37:47Z,0,0.0
873,8210,Olokian,50,9,9,3,11,9,13,Criminal / Spy,Halfling,Barbarian,20,Path of the Berserker,,,20,,"Bag of Holding/Belt of Dwarvenkind/Boots of Speed/Dagger of Venom/Potion of Healing/Potion of Healing/Armor of Thunder Resistance","Padded/Potion of Healing (Greater)/Potion of Healing (Greater)/Potion of Healing (Greater)/Vicious Dagger",2018-06-29T15:37:47Z,0,0.0
874,8212,Ro´yah (Buscar Equilibrio),13,8,14,12,14,15,8,Folk Hero,Lizardfolk,Druid,2,Circle of the Shepherd,,,2,,"Shield/Human fingers /Broken dagger from Oberon house/Galduricos/Ring with sapphire/Quarterstaff/Scimitar/Backpack/Bedroll/Clothes","Common/Mess Kit/Pot","Iron/Rations (1 day)/Tinderbox/Torch/Waterskin/Rope","Hempen (50 feet)/Druidic Focus/Shovel/Leatherworker's Tools",2022-10-06T16:30:26.857Z,689,8.9
875,8222,Raggrum,12,15,10,14,12,13,8,Folk Hero,Genasi,Paladin,1,,,,1,,"Shield/Chain Mail/Longsword/Shortbow/Clothes","Common/Pot","Iron/Pouch/Shovel/Explorer's Pack/Painter's Supplies",2018-06-29T15:37:47Z,0,110.0
876,8228,Rinn Nailo,10,7,17,13,11,16,15,Criminal / Spy,Elf,Ranger,2,,,,2,,"Leather/Dagger/Dagger/Longbow/Arrows/Clothes","Common/Pouch/Explorer's Pack",2018-06-29T15:37:47Z,0,85.2
877,8229,Terry_the_Deathcleric's Character,12,14,12,12,13,15,8,,Human,Cleric,6,,,,6,,Mace of Disruption/Mithral Plate/Shield/Longsword,2018-06-29T15:37:47Z,0,0.0
